higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
True,c0,0.8461538461538463,0.3203775203775204,0.30769230769230765,-0.07692307692307693,37,0.2142857142857143,0.4615384615384615,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,0.209941989808016
True,c1,0.7692307692307693,0.2510989010989011,0.23076923076923078,-0.07692307692307693,32,0.1263736263736264,0.3846153846153846,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,0.2080517559362826
True,c2,0.6153846153846154,0.2560966842358245,0.23076923076923078,-0.07692307692307693,52,0.14047619047619048,0.38461538461538464,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,0.18136073364333774
True,c3,0.7692307692307693,0.23523957659987071,0.2142857142857143,-0.15384615384615385,32,0.07692307692307693,0.364010989010989,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,0.2167131152464448
True,c4,0.7692307692307693,0.28822888822888826,0.23076923076923078,-0.07692307692307693,37,0.15384615384615385,0.4615384615384615,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,0.21500353469213856
True,c0,0.8461538461538463,0.28783866283866283,0.23076923076923078,-0.2142857142857143,37,0.15384615384615385,0.4615384615384615,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,0.22860970485501975
True,c1,0.7692307692307693,0.2134958791208791,0.20714285714285716,-0.15384615384615385,32,0.05357142857142859,0.3846153846153846,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,0.22097908499638985
True,c2,0.6153846153846154,0.22232676354565495,0.2142857142857143,-0.15384615384615385,52,0.07142857142857145,0.364010989010989,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,0.19452289826507377
True,c3,0.7692307692307693,0.21004969295410472,0.2142857142857143,-0.15384615384615385,32,0.05357142857142859,0.36401098901098894,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,0.23013387949803907
True,c4,0.7692307692307693,0.2642807642807643,0.23076923076923078,-0.15384615384615385,37,0.07692307692307693,0.3846153846153846,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,0.23104475205159178
True,c0,0.8461538461538463,0.24719128469128468,0.23076923076923073,-0.2857142857142857,37,0.07692307692307693,0.38461538461538464,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,0.23140952381376426
True,c1,0.7692307692307693,0.17447344322344321,0.15384615384615385,-0.23076923076923078,32,0.0,0.36401098901098894,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,0.23906772440558938
True,c2,0.6153846153846154,0.19012770788788888,0.15384615384615385,-0.23076923076923078,52,0.0,0.32005494505494503,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,0.214920675396811
True,c3,0.7692307692307693,0.16489643934496875,0.15384615384615385,-0.23076923076923078,32,0.0,0.30769230769230765,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,0.24460119882865441
True,c4,0.7692307692307693,0.22516582516582517,0.15384615384615385,-0.23076923076923078,37,0.0714285714285714,0.3846153846153846,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,0.256210592561451
True,c0,0.8461538461538463,0.20401321651321652,0.15384615384615385,-0.33333333333333337,37,0.07142857142857145,0.38461538461538464,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,0.24981598433933258
True,c1,0.6923076923076923,0.10314789377289377,0.07692307692307693,-0.4285714285714286,32,-0.09340659340659341,0.2857142857142857,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,0.2641752816603849
True,c2,0.6153846153846154,0.11482936369814198,0.07692307692307693,-0.4285714285714286,52,0.0,0.2857142857142857,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,0.2316079025533733
True,c3,0.6923076923076923,0.09224776449041155,0.07417582417582419,-0.4285714285714286,32,-0.1456043956043956,0.2857142857142857,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,0.2567721148527194
True,c4,0.7333333333333334,0.14758934758934758,0.07692307692307693,-0.4285714285714286,37,0.0,0.30769230769230765,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,0.28999837329486683
True,c0,0.6153846153846154,0.21654374154374154,0.15384615384615385,-0.14285714285714285,37,0.14285714285714285,0.3076923076923077,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,0.17706621480790033
True,c1,0.6923076923076923,0.1441048534798535,0.14285714285714285,-0.15384615384615385,32,-0.016666666666666663,0.25,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,0.20997095886780276
True,c2,0.5714285714285714,0.1328580544643893,0.14285714285714285,-0.15384615384615385,52,0.0,0.23076923076923078,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,0.17147166066426436
True,c3,0.6923076923076923,0.12268974897651369,0.14285714285714285,-0.3076923076923077,32,-0.06666666666666665,0.2184065934065934,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,0.22495915635558497
True,c4,0.6923076923076923,0.1821997821997822,0.15384615384615385,-0.15384615384615385,37,0.0,0.2857142857142857,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,0.22468455487662678
True,c0,0.6153846153846154,0.18400488400488402,0.15384615384615385,-0.2857142857142857,37,0.07142857142857142,0.3076923076923077,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,0.1954403380965784
